version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
Python 2.5.6,nbody.py 50000000,16,1690918759,310962,python,0:18.75,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4366.9 MiB,3148.2 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11976.1 MiB
Python 2.5.6,nbody.py 50000000,17,1690918760,310962,python,0:19.92,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,4366.9 MiB,3148.2 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11976.1 MiB
Python 2.5.6,nbody.py 50000000,18,1690918761,310962,python,0:21.08,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,4366.6 MiB,3148.5 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.9 MiB
Python 2.5.6,nbody.py 50000000,19,1690918763,310962,python,0:22.24,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4366.4 MiB,3148.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.6 MiB
Python 2.5.6,nbody.py 50000000,20,1690918764,310962,python,0:23.41,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3149.0 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,21,1690918765,310962,python,0:24.58,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3149.0 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,22,1690918766,310962,python,0:25.74,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4366.4 MiB,3148.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.6 MiB
Python 2.5.6,nbody.py 50000000,23,1690918767,310962,python,0:26.90,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4366.9 MiB,3148.2 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11976.1 MiB
Python 2.5.6,nbody.py 50000000,24,1690918768,310962,python,0:28.07,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4366.6 MiB,3148.5 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.9 MiB
Python 2.5.6,nbody.py 50000000,25,1690918770,310962,python,0:29.23,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4366.4 MiB,3148.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.6 MiB
Python 2.5.6,nbody.py 50000000,26,1690918771,310962,python,0:30.39,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4366.4 MiB,3148.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.6 MiB
Python 2.5.6,nbody.py 50000000,27,1690918772,310962,python,0:31.56,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4366.4 MiB,3148.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.6 MiB
Python 2.5.6,nbody.py 50000000,28,1690918773,310962,python,0:32.73,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,4366.4 MiB,3148.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.6 MiB
Python 2.5.6,nbody.py 50000000,29,1690918774,310962,python,0:33.89,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3149.0 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,30,1690918775,310962,python,0:35.05,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.2,1.6,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3149.0 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,31,1690918777,310962,python,0:36.22,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3148.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,32,1690918778,310962,python,0:37.38,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4365.9 MiB,3149.2 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.1 MiB
Python 2.5.6,nbody.py 50000000,33,1690918779,310962,python,0:38.55,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4365.9 MiB,3149.2 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.1 MiB
Python 2.5.6,nbody.py 50000000,34,1690918780,310962,python,0:39.71,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,4365.9 MiB,3149.2 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.1 MiB
Python 2.5.6,nbody.py 50000000,35,1690918781,310962,python,0:40.88,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.3,0.8,0.0,85.2,0.0,0.0,0.8,0.0,15795.0 MiB,4365.9 MiB,3149.2 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.1 MiB
Python 2.5.6,nbody.py 50000000,36,1690918782,310962,python,0:42.04,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3148.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,37,1690918784,310962,python,0:43.21,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3148.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,38,1690918785,310962,python,0:44.37,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3148.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,39,1690918786,310962,python,0:45.54,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4366.1 MiB,3148.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11975.4 MiB
Python 2.5.6,nbody.py 50000000,40,1690918787,310962,python,0:46.70,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4365.4 MiB,3149.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11974.7 MiB
Python 2.5.6,nbody.py 50000000,41,1690918788,310962,python,0:47.87,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4365.2 MiB,3149.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11974.4 MiB
Python 2.5.6,nbody.py 50000000,42,1690918789,310962,python,0:49.03,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.8,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,4364.7 MiB,3150.4 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11973.9 MiB
Python 2.5.6,nbody.py 50000000,43,1690918791,310962,python,0:50.19,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,4364.7 MiB,3150.4 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11974.0 MiB
Python 2.5.6,nbody.py 50000000,44,1690918792,310962,python,0:51.36,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4364.7 MiB,3150.4 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11974.0 MiB
Python 2.5.6,nbody.py 50000000,45,1690918793,310962,python,0:52.53,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,4364.2 MiB,3150.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11973.5 MiB
Python 2.5.6,nbody.py 50000000,46,1690918794,310962,python,0:53.69,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4363.9 MiB,3151.1 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11973.2 MiB
Python 2.5.6,nbody.py 50000000,47,1690918795,310962,python,0:54.85,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4363.9 MiB,3151.1 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11973.2 MiB
Python 2.5.6,nbody.py 50000000,48,1690918796,310962,python,0:56.02,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4363.9 MiB,3151.1 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11973.2 MiB
Python 2.5.6,nbody.py 50000000,49,1690918798,310962,python,0:57.19,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,4364.2 MiB,3150.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11973.5 MiB
Python 2.5.6,nbody.py 50000000,50,1690918799,310962,python,0:58.35,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4364.4 MiB,3150.6 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11973.7 MiB
Python 2.5.6,nbody.py 50000000,51,1690918800,310962,python,0:59.52,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,4363.7 MiB,3151.5 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11973.0 MiB
Python 2.5.6,nbody.py 50000000,52,1690918801,310962,python,1:00.68,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4363.4 MiB,3151.8 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11972.7 MiB
Python 2.5.6,nbody.py 50000000,53,1690918802,310962,python,1:01.85,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4363.2 MiB,3152.0 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11972.5 MiB
Python 2.5.6,nbody.py 50000000,54,1690918803,310962,python,1:03.01,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,14.1,0.8,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,4363.2 MiB,3152.0 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11972.5 MiB
Python 2.5.6,nbody.py 50000000,55,1690918805,310962,python,1:04.18,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4362.9 MiB,3152.2 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11972.3 MiB
Python 2.5.6,nbody.py 50000000,56,1690918806,310962,python,1:05.34,1603652,1.5g,3924,93.8,9.9,283,2,280,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4362.9 MiB,3152.2 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11972.3 MiB
Python 2.5.6,nbody.py 50000000,57,1690918807,310962,python,1:06.51,1603652,1.5g,3924,100.0,9.9,283,2,280,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4362.9 MiB,3152.2 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11972.3 MiB
Python 2.5.6,nbody.py 50000000,58,1690918808,310962,python,1:07.67,1603652,1.5g,3924,93.8,9.9,283,2,280,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4362.2 MiB,3153.0 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11971.5 MiB
Python 2.5.6,nbody.py 50000000,59,1690918809,310962,python,1:08.83,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4362.2 MiB,3153.0 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11971.5 MiB
Python 2.5.6,nbody.py 50000000,60,1690918810,310962,python,1:10.00,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,14.1,0.0,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,4361.7 MiB,3153.5 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11971.0 MiB
Python 2.5.6,nbody.py 50000000,61,1690918812,310962,python,1:11.16,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4361.5 MiB,3153.7 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.8 MiB
Python 2.5.6,nbody.py 50000000,62,1690918813,310962,python,1:12.33,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4361.5 MiB,3153.7 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.8 MiB
Python 2.5.6,nbody.py 50000000,63,1690918814,310962,python,1:13.49,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4361.0 MiB,3154.2 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.3 MiB
Python 2.5.6,nbody.py 50000000,64,1690918815,310962,python,1:14.66,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4361.0 MiB,3154.2 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.3 MiB
Python 2.5.6,nbody.py 50000000,65,1690918816,310962,python,1:15.82,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,4361.0 MiB,3154.2 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.3 MiB
Python 2.5.6,nbody.py 50000000,66,1690918817,310962,python,1:16.99,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4361.0 MiB,3154.2 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.3 MiB
Python 2.5.6,nbody.py 50000000,67,1690918819,310962,python,1:18.16,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,4361.0 MiB,3154.2 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.3 MiB
Python 2.5.6,nbody.py 50000000,68,1690918820,310962,python,1:19.32,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,4361.2 MiB,3153.9 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.6 MiB
Python 2.5.6,nbody.py 50000000,69,1690918821,310962,python,1:20.49,1603652,1.5g,3924,93.8,9.9,282,2,279,1,0,13.4,1.6,0.0,85.0,0.0,0.0,0.0,0.0,15795.0 MiB,4361.2 MiB,3153.9 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.6 MiB
Python 2.5.6,nbody.py 50000000,70,1690918822,310962,python,1:21.65,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4361.2 MiB,3153.9 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.6 MiB
Python 2.5.6,nbody.py 50000000,71,1690918823,310962,python,1:22.82,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.0,0.8,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4361.5 MiB,3153.7 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.8 MiB
Python 2.5.6,nbody.py 50000000,72,1690918824,310962,python,1:23.98,1603652,1.5g,3924,100.0,9.9,283,2,280,1,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,4361.5 MiB,3153.7 MiB,8279.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.8 MiB
Python 2.5.6,nbody.py 50000000,73,1690918826,310962,python,1:25.15,1603652,1.5g,3924,100.0,9.9,283,2,280,1,0,12.7,0.8,0.0,85.7,0.8,0.0,0.0,0.0,15795.0 MiB,4361.5 MiB,3153.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.8 MiB
Python 2.5.6,nbody.py 50000000,74,1690918827,310962,python,1:26.31,1603652,1.5g,3924,100.0,9.9,283,2,280,1,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,4361.5 MiB,3153.7 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11970.8 MiB
Python 2.5.6,nbody.py 50000000,75,1690918828,310962,python,1:27.48,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.9,0.0,0.0,87.1,0.0,0.0,0.0,0.0,15795.0 MiB,4362.2 MiB,3152.9 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11971.6 MiB
Python 2.5.6,nbody.py 50000000,76,1690918829,310962,python,1:28.64,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,11.9,0.8,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,4361.7 MiB,3153.4 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11971.1 MiB
Python 2.5.6,nbody.py 50000000,77,1690918830,310962,python,1:29.81,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,4361.7 MiB,3153.4 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11971.1 MiB
Python 2.5.6,nbody.py 50000000,78,1690918831,310962,python,1:30.97,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.7,0.8,0.0,85.7,0.8,0.0,0.0,0.0,15795.0 MiB,4361.7 MiB,3153.4 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11971.1 MiB
Python 2.5.6,nbody.py 50000000,79,1690918833,310962,python,1:32.14,1603652,1.5g,3924,100.0,9.9,282,2,279,1,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,4362.0 MiB,3153.2 MiB,8279.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11971.3 MiB
