version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
Python 3.0.1,nbody.py 5000000,0,1689851413,155952,python3,20432,9748,6176,73.3,0.1,313,2,306,5,0,21.4,6.3,0.0,72.2,0.0,0.0,0.0,0.0,15795.0 MiB,6865.0 MiB,2353.7 MiB,6576.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12639.6 MiB
Python 3.0.1,nbody.py 5000000,1,1689851414,155952,python3,20432,9748,6176,93.8,0.1,313,2,306,5,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,6864.3 MiB,2354.1 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12639.1 MiB
Python 3.0.1,nbody.py 5000000,2,1689851415,155952,python3,20432,9748,6176,100.0,0.1,313,2,306,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,6863.6 MiB,2354.8 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12638.4 MiB
Python 3.0.1,nbody.py 5000000,3,1689851416,155952,python3,20432,9748,6176,93.8,0.1,313,2,306,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,6864.1 MiB,2354.3 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12638.9 MiB
Python 3.0.1,nbody.py 5000000,4,1689851417,155952,python3,20432,9748,6176,100.0,0.1,313,2,306,5,0,13.3,1.6,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,6863.9 MiB,2354.6 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12638.6 MiB
Python 3.0.1,nbody.py 5000000,5,1689851419,155952,python3,20432,9748,6176,93.8,0.1,312,2,305,5,0,12.9,0.0,0.0,87.1,0.0,0.0,0.0,0.0,15795.0 MiB,6863.9 MiB,2354.6 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12638.7 MiB
Python 3.0.1,nbody.py 5000000,6,1689851420,155952,python3,20432,9748,6176,100.0,0.1,312,2,305,5,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,6863.7 MiB,2354.8 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12638.5 MiB
Python 3.0.1,nbody.py 5000000,7,1689851421,155952,python3,20432,9748,6176,100.0,0.1,312,2,305,5,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,6862.2 MiB,2356.2 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12637.0 MiB
Python 3.0.1,nbody.py 5000000,8,1689851422,155952,python3,20432,9748,6176,100.0,0.1,312,2,305,5,0,11.9,0.8,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,6862.0 MiB,2356.5 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12636.7 MiB
Python 3.0.1,nbody.py 5000000,9,1689851423,155952,python3,20432,9748,6176,100.0,0.1,312,2,305,5,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,6862.7 MiB,2355.7 MiB,6576.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12637.5 MiB
